day,rat,session,trial,context,start frame,well visit frame,stop frame,success,head direction,trial time,path to well,total path,wrong well visit,trial timeout,start_frame_local,stop_frame_local,well_visit_local,block,idx_in_block
10,GG02,07312025_A,16,bc,16074,16145.0,16390,False,,10.566666666666666,165.16112566385863,299.5445233876682,False,True,5356,5672,5427.0,2,6
10,GG02,07312025_A,17,bc,16902,16977.0,17282,False,,12.7,132.907534044726,314.9604424848601,False,True,5673,6053,5748.0,2,7
10,GG02,07312025_A,18,bc,17869,17934.0,18125,False,,8.566666666666666,124.60913819836466,277.63021835998535,False,True,6054,6310,6119.0,2,8
10,GG02,07312025_A,19,bc,18583,18644.0,18894,False,,10.4,121.78786091401322,379.1002409786063,False,True,6311,6622,6372.0,2,9
10,GG02,07312025_A,20,bc,19434,19509.0,19701,False,,8.933333333333334,148.31057516797284,275.47217641461816,False,True,6623,6890,6698.0,2,10
10,GG02,07312025_A,21,wc,21619,,21929,False,,10.366666666666667,,48.680430978252616,False,False,6891,7201,,3,1
10,GG02,07312025_A,22,wc,22366,22437.0,22591,False,75.71089261139122,7.533333333333333,67.49512856592143,168.01192508551534,False,True,7202,7427,7273.0,3,2
10,GG02,07312025_A,23,wc,23016,,23140,False,84.30327422884102,4.166666666666667,,185.9851700371559,False,False,7428,7552,,3,3
10,GG02,07312025_A,24,wc,23612,,23858,False,48.88887343937955,8.233333333333333,,167.90850996325386,False,False,7553,7799,,3,4
10,GG02,07312025_A,25,wc,24295,24348.0,24411,True,,3.9,138.37880784349866,217.92848173760714,False,False,7800,7916,7853.0,3,5
10,GG02,07312025_A,26,wc,24909,,24969,False,,2.033333333333333,,92.74288892259497,False,False,7917,7977,,3,6
10,GG02,07312025_A,27,wc,25391,25421.0,25495,True,,3.5,46.00937442996195,125.41401731945643,False,False,7978,8082,8008.0,3,7
10,GG02,07312025_A,28,wc,26028,,26088,False,59.17806712119335,2.033333333333333,,104.07985187572059,False,False,8083,8143,,3,8
10,GG02,07312025_A,29,wc,26554,,26718,False,56.317064002867596,5.5,,264.03723098985034,False,False,8144,8308,,3,9
10,GG02,07312025_A,30,wc,27152,27168.0,27221,True,69.91970135786988,2.3333333333333335,34.93298755811606,90.60735638778131,False,False,8309,8378,8325.0,3,10
10,GG02,07312025_A,31,bc,28851,,29155,False,,10.166666666666666,,11.874378144668814,False,False,8379,8683,,4,1
10,GG02,07312025_A,32,bc,29538,29648.0,29861,False,,10.8,133.57807631532026,180.67059380703725,False,True,8684,9007,8794.0,4,2
10,GG02,07312025_A,33,bc,30331,30378.0,30582,False,56.39239258296618,8.4,102.82423048105873,265.7183450001986,True,False,9008,9259,9055.0,4,3
10,GG02,07312025_A,34,bc,31138,31250.0,31425,False,69.75558405274427,9.6,122.41433157973626,243.05946341362596,False,True,9260,9547,9372.0,4,4
10,GG02,07312025_A,35,bc,31917,31964.0,32181,False,79.75228430376757,8.833333333333334,100.64004353134264,280.6601398857825,False,True,9548,9812,9595.0,4,5
10,GG02,07312025_A,36,bc,32698,32795.0,32984,False,89.78199438025285,9.566666666666666,143.8995837819394,309.9862210368485,True,False,9813,10099,9910.0,4,6
10,GG02,07312025_A,37,bc,33423,33463.0,33724,False,,10.066666666666666,92.96350607914268,287.3323706554386,False,True,10100,10401,10140.0,4,7
10,GG02,07312025_A,38,bc,34154,34202.0,34419,False,65.6313373580424,8.866666666666667,101.89168716382122,224.61395247641235,False,True,10402,10667,10450.0,4,8
10,GG02,07312025_A,39,bc,34923,35024.0,35304,False,79.73319555363031,12.733333333333333,123.81382354234009,194.36868306348526,False,True,10668,11049,10769.0,4,9
10,GG02,07312025_A,40,bc,35777,35849.0,35967,False,90.03490020154334,6.366666666666666,108.16746231768118,238.7373846669913,True,False,11050,11240,11122.0,4,10
10,GG02,07312025_A,41,wc,37890,38001.0,38140,False,,8.366666666666667,128.8871717198402,197.25219953136906,False,True,11241,11491,11352.0,5,1
10,GG02,07312025_A,42,wc,38608,38626.0,38672,True,59.071278758494316,2.1666666666666665,34.99093080367026,96.23082978235004,False,False,11492,11556,11510.0,5,2
10,GG02,07312025_A,43,wc,39169,39198.0,39252,True,,2.8,39.37286904432933,109.63166446750571,False,False,11557,11640,11586.0,5,3
10,GG02,07312025_A,44,wc,39689,39705.0,39904,True,,7.2,30.679680437843174,176.57930978630523,False,False,11641,11856,11657.0,5,4
10,GG02,07312025_A,45,wc,40396,40415.0,40464,True,84.76851738729187,2.3,34.80698855023702,85.49686309325563,False,False,11857,11925,11876.0,5,5
10,GG02,07312025_A,46,wc,40787,,41079,False,,9.766666666666667,,31.71634513810122,False,False,11926,12218,,5,6
10,GG02,07312025_A,47,wc,41453,41468.0,41516,True,,2.1333333333333333,28.674958957367256,73.15399115839847,False,False,12219,12282,12234.0,5,7
10,GG02,07312025_A,48,wc,41955,41990.0,42037,True,,2.7666666666666666,40.82121099289663,115.36378199897855,False,False,12283,12365,12318.0,5,8
10,GG02,07312025_A,49,wc,42477,42520.0,42574,True,45.2062121043017,3.2666666666666666,40.538634093827575,94.16679686088506,False,False,12366,12463,12409.0,5,9
10,GG02,07312025_A,50,wc,42987,43010.0,43065,True,63.57136792062681,2.6333333333333333,33.193503134662116,84.0419589193242,False,False,12464,12542,12487.0,5,10
